"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"1562","Hamburg","DEU","Western Europe","Open midrise",9,-0.636436773749303
"1563","Hamburg","DEU","Western Europe","Sparsely built",9,2.97698563395283
"1564","Hamburg","DEU","Western Europe","Compact lowrise",10,-0.25052440294491
"1565","Hamburg","DEU","Western Europe","Compact midrise",10,-0.194486074898458
"1566","Hamburg","DEU","Western Europe","Large lowrise",10,-1.20282412403179
"1567","Hamburg","DEU","Western Europe","Open lowrise",10,-1.19403018863182
"1568","Hamburg","DEU","Western Europe","Open midrise",10,-0.913932710559661
"1569","Hamburg","DEU","Western Europe","Sparsely built",10,4.92420831280359
"1570","Hamburg","DEU","Western Europe","Compact lowrise",11,-0.621790747562414
"1571","Hamburg","DEU","Western Europe","Compact midrise",11,-0.31592962085053
"1572","Hamburg","DEU","Western Europe","Large lowrise",11,-1.81930853993844
"1573","Hamburg","DEU","Western Europe","Open lowrise",11,-2.10361196613074
"1574","Hamburg","DEU","Western Europe","Open midrise",11,-1.63328540836599
"1575","Hamburg","DEU","Western Europe","Sparsely built",11,8.62787620521672
"1576","Hamburg","DEU","Western Europe","Compact lowrise",12,-0.251472252034244
"1577","Hamburg","DEU","Western Europe","Compact midrise",12,-0.805305076749539
"1578","Hamburg","DEU","Western Europe","Large lowrise",12,-3.66697328428792
"1579","Hamburg","DEU","Western Europe","Open lowrise",12,-3.21322505711123
"1580","Hamburg","DEU","Western Europe","Open midrise",12,-2.6981449103809
"1581","Hamburg","DEU","Western Europe","Sparsely built",12,17.7595522016542
"1582","Helsinki","FIN","Northern Europe","Compact midrise",1,0.857821503505928
"1583","Helsinki","FIN","Northern Europe","Large lowrise",1,1.97299946291115
"1584","Helsinki","FIN","Northern Europe","Open lowrise",1,-1.6029930290922
"1585","Helsinki","FIN","Northern Europe","Open midrise",1,1.0413367794639
"1586","Helsinki","FIN","Northern Europe","Compact midrise",2,2.25584243492709
"1587","Helsinki","FIN","Northern Europe","Large lowrise",2,3.12194235002939
"1588","Helsinki","FIN","Northern Europe","Open lowrise",2,-1.13131903715297
"1589","Helsinki","FIN","Northern Europe","Open midrise",2,1.72082175939523
"1590","Helsinki","FIN","Northern Europe","Compact midrise",3,-5.45576214872167
"1591","Helsinki","FIN","Northern Europe","Large lowrise",3,-20.0614002077056
"1592","Helsinki","FIN","Northern Europe","Open lowrise",3,-6.86142415970466
"1593","Helsinki","FIN","Northern Europe","Open midrise",3,-11.5424815272641
"1594","Helsinki","FIN","Northern Europe","Compact midrise",4,-0.576251012638352
"1595","Helsinki","FIN","Northern Europe","Large lowrise",4,-1.73952340666028
"1596","Helsinki","FIN","Northern Europe","Open lowrise",4,-1.45020373436207
"1597","Helsinki","FIN","Northern Europe","Open midrise",4,-0.962324249768099
"1598","Helsinki","FIN","Northern Europe","Compact midrise",5,-0.412002583118127
"1599","Helsinki","FIN","Northern Europe","Large lowrise",5,-0.886462157522607
"1600","Helsinki","FIN","Northern Europe","Open lowrise",5,-0.840809877906799
"1601","Helsinki","FIN","Northern Europe","Open midrise",5,-0.508347972408713
"1602","Helsinki","FIN","Northern Europe","Compact midrise",6,-0.323964529974107
"1603","Helsinki","FIN","Northern Europe","Large lowrise",6,-0.667457726125064
"1604","Helsinki","FIN","Northern Europe","Open lowrise",6,-0.629053808816962
"1605","Helsinki","FIN","Northern Europe","Open midrise",6,-0.424107691882917
"1606","Helsinki","FIN","Northern Europe","Compact midrise",7,-0.220912802371149
"1607","Helsinki","FIN","Northern Europe","Large lowrise",7,-0.578229349094301
"1608","Helsinki","FIN","Northern Europe","Open lowrise",7,-0.542377001628579
"1609","Helsinki","FIN","Northern Europe","Open midrise",7,-0.398911412032018
"1610","Helsinki","FIN","Northern Europe","Compact midrise",8,-0.0831905385302706
"1611","Helsinki","FIN","Northern Europe","Large lowrise",8,-0.650711515213289
"1612","Helsinki","FIN","Northern Europe","Open lowrise",8,-0.553843909467733
"1613","Helsinki","FIN","Northern Europe","Open midrise",8,-0.480140320013158
"1614","Helsinki","FIN","Northern Europe","Compact midrise",9,0.0479762708361771
"1615","Helsinki","FIN","Northern Europe","Large lowrise",9,-0.812538924573939
"1616","Helsinki","FIN","Northern Europe","Open lowrise",9,-0.470300079636803
"1617","Helsinki","FIN","Northern Europe","Open midrise",9,-0.584030090683242
"1618","Helsinki","FIN","Northern Europe","Compact midrise",10,0.224542154582278
"1619","Helsinki","FIN","Northern Europe","Large lowrise",10,-1.49008046223153
"1620","Helsinki","FIN","Northern Europe","Open lowrise",10,-0.44037152337889
"1621","Helsinki","FIN","Northern Europe","Open midrise",10,-0.973368198362628
"1622","Helsinki","FIN","Northern Europe","Compact midrise",11,-0.168428707233083
"1623","Helsinki","FIN","Northern Europe","Large lowrise",11,-2.86786390551531
"1624","Helsinki","FIN","Northern Europe","Open lowrise",11,-0.0373728125121896
"1625","Helsinki","FIN","Northern Europe","Open midrise",11,-1.72229153465772
"1626","Helsinki","FIN","Northern Europe","Compact midrise",12,-34.4727392475179
"1627","Helsinki","FIN","Northern Europe","Large lowrise",12,31.1247741139257
"1628","Helsinki","FIN","Northern Europe","Open lowrise",12,-7.04936884196968
"1629","Helsinki","FIN","Northern Europe","Open midrise",12,15.1640981466359
"1630","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",1,-1.02699077238994
"1631","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",1,0.0698550830436936
"1632","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",1,-0.244186366141186
"1633","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",1,0.121541422526721
"1634","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",1,0.881510734065688
"1635","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",1,-7.88689572692021
"1636","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",2,-0.969447026492473
"1637","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",2,0.148909348616251
"1638","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",2,-0.250710394916495
"1639","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",2,0.243993972472129
"1640","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",2,1.00544236782497
"1641","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",2,-7.86638667613537
"1642","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",3,-0.991633897214082
"1643","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",3,0.0401631675626335
"1644","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",3,-0.336755428945095
"1645","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",3,-0.0474692278110066
"1646","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",3,0.650417998204823
"1647","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",3,-8.30178357764658
"1648","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",4,-1.23998076122226
"1649","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",4,-0.472783508127253
"1650","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",4,-0.416340586862686
"1651","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",4,-0.685699842354223
"1652","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",4,-0.292998518770033
"1653","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",4,-8.73414684524305
"1654","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",5,-1.42558266735782
"1655","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",5,-0.830874414046737
"1656","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",5,-0.409149843309087
"1657","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",5,-0.866137463326045
"1658","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",5,-0.74262893265791
"1659","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",5,-8.46611984933012
"1660","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",6,-1.46017719180873
"1661","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",6,-0.877503834777169
"1662","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",6,-0.321775009264992
"1663","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",6,-0.718276578781418
"1664","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",6,-0.661416755082475
"1665","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",6,-8.16965640755597
"1666","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",7,-1.44704746483471
"1667","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",7,-0.877228925351925
"1668","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",7,-0.261563624756911
"1669","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",7,-0.544593283057866
"1670","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",7,-0.490656260410185
"1671","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",7,-7.98054043613046
"1672","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",8,-1.36165698484589
"1673","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",8,-0.875284236035847
"1674","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",8,-0.25841129739444
"1675","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",8,-0.401562145189648
"1676","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",8,-0.341172586537208
"1677","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",8,-7.85964241278882
"1678","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",9,-1.39031386823862
"1679","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",9,-0.856036003040015
"1680","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",9,-0.309246386939814
"1681","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",9,-0.563605246553856
"1682","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",9,-0.485726240564118
"1683","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",9,-7.86969950424646
"1684","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",10,-1.31344077995063
"1685","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",10,-0.608061360159923
"1686","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",10,-0.401874357699715
"1687","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",10,-0.623779808997871
"1688","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",10,-0.331375859633818
"1689","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",10,-8.47979044603499
"1690","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",11,-1.30673711394809
"1691","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",11,-0.348578182785315
"1692","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",11,-0.466972939302761
"1693","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",11,-0.695057254870735
"1694","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",11,-0.181475854433689
"1695","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",11,-8.90910306954549
"1696","Ho Chi Minh City","VNM","South-Eastern Asia","Compact lowrise",12,-1.11536703930764
"1697","Ho Chi Minh City","VNM","South-Eastern Asia","Compact midrise",12,-0.0363078828339133
"1698","Ho Chi Minh City","VNM","South-Eastern Asia","Large lowrise",12,-0.340231160358792
"1699","Ho Chi Minh City","VNM","South-Eastern Asia","Open lowrise",12,-0.23597644390343
"1700","Ho Chi Minh City","VNM","South-Eastern Asia","Open midrise",12,0.503986828876987
"1701","Ho Chi Minh City","VNM","South-Eastern Asia","Sparsely built",12,-8.35747263611905
"1702","Houston","USA","Northern America","Compact lowrise",1,-0.265969488211467
"1703","Houston","USA","Northern America","Compact midrise",1,-0.215052921697726
"1704","Houston","USA","Northern America","Large lowrise",1,0.306740659876529
"1705","Houston","USA","Northern America","Open lowrise",1,-0.468100377141614
"1706","Houston","USA","Northern America","Open midrise",1,-0.909144797456978
"1707","Houston","USA","Northern America","Sparsely built",1,-6.25037758176403
"1708","Houston","USA","Northern America","Compact lowrise",2,-0.14500970421412
"1709","Houston","USA","Northern America","Compact midrise",2,-0.261278994736566
"1710","Houston","USA","Northern America","Large lowrise",2,0.2651568284622
"1711","Houston","USA","Northern America","Open lowrise",2,-0.355652181150275
"1712","Houston","USA","Northern America","Open midrise",2,-0.696940622185476
"1713","Houston","USA","Northern America","Sparsely built",2,-5.21257808756952
"1714","Houston","USA","Northern America","Compact lowrise",3,-0.149544650464204
"1715","Houston","USA","Northern America","Compact midrise",3,-0.303014703370334
"1716","Houston","USA","Northern America","Large lowrise",3,0.196103285098143
"1717","Houston","USA","Northern America","Open lowrise",3,-0.197199867353957
"1718","Houston","USA","Northern America","Open midrise",3,-0.515708943439089
"1719","Houston","USA","Northern America","Sparsely built",3,-4.52173965762063
"1720","Houston","USA","Northern America","Compact lowrise",4,-0.119492545186081
"1721","Houston","USA","Northern America","Compact midrise",4,-0.250772346128062
"1722","Houston","USA","Northern America","Large lowrise",4,0.195262157621455
"1723","Houston","USA","Northern America","Open lowrise",4,-0.107436666604324
"1724","Houston","USA","Northern America","Open midrise",4,-0.376400740762964
"1725","Houston","USA","Northern America","Sparsely built",4,-3.71850721867418
"1726","Houston","USA","Northern America","Compact lowrise",5,-0.114326660505428
"1727","Houston","USA","Northern America","Compact midrise",5,-0.246998157811152
"1728","Houston","USA","Northern America","Large lowrise",5,0.176665878579581
"1729","Houston","USA","Northern America","Open lowrise",5,-0.0353346618834647
"1730","Houston","USA","Northern America","Open midrise",5,-0.30360011209366
"1731","Houston","USA","Northern America","Sparsely built",5,-3.21487889890666
"1732","Houston","USA","Northern America","Compact lowrise",6,-0.13911257661883
"1733","Houston","USA","Northern America","Compact midrise",6,-0.286965079583327
"1734","Houston","USA","Northern America","Large lowrise",6,0.119659596821323
"1735","Houston","USA","Northern America","Open lowrise",6,-0.000449396465937681
"1736","Houston","USA","Northern America","Open midrise",6,-0.278334721176433
"1737","Houston","USA","Northern America","Sparsely built",6,-3.16715334063927
"1738","Houston","USA","Northern America","Compact lowrise",7,-0.210430253419782
"1739","Houston","USA","Northern America","Compact midrise",7,-0.282806407724283
"1740","Houston","USA","Northern America","Large lowrise",7,0.11544206214324
"1741","Houston","USA","Northern America","Open lowrise",7,0.0366786117401218
"1742","Houston","USA","Northern America","Open midrise",7,-0.259215933766215
"1743","Houston","USA","Northern America","Sparsely built",7,-3.14560654304082
"1744","Houston","USA","Northern America","Compact lowrise",8,-0.136249898324771
"1745","Houston","USA","Northern America","Compact midrise",8,-0.197781575463826
"1746","Houston","USA","Northern America","Large lowrise",8,0.138144510583437
"1747","Houston","USA","Northern America","Open lowrise",8,0.00577466080841338
"1748","Houston","USA","Northern America","Open midrise",8,-0.235185285934106
"1749","Houston","USA","Northern America","Sparsely built",8,-2.86747055436709
"1750","Houston","USA","Northern America","Compact lowrise",9,0.108527455496681
"1751","Houston","USA","Northern America","Compact midrise",9,0.00324266945132627
"1752","Houston","USA","Northern America","Large lowrise",9,0.200280423565796
"1753","Houston","USA","Northern America","Open lowrise",9,-0.114938423177728
"1754","Houston","USA","Northern America","Open midrise",9,-0.170342887142055
"1755","Houston","USA","Northern America","Sparsely built",9,-2.72299565184385
"1756","Houston","USA","Northern America","Compact lowrise",10,0.158124590758104
"1757","Houston","USA","Northern America","Compact midrise",10,0.0321530381214721
"1758","Houston","USA","Northern America","Large lowrise",10,0.195488004407615
"1759","Houston","USA","Northern America","Open lowrise",10,-0.21085526596459
